Comm_name,t_switch,t_target,M0,n_present,n_producers,output,P_final,glv1_failed,glv2_failed
comm_29,9.016127899168083,8.918480679310775,4.582791375054063,8,2,7.327916168953962,7.3279161689539665,FALSE,FALSE
comm_30,10.57327424461807,10.71693713715788,6.435289474,9,3,3.1101627812878516,3.1101627812878494,FALSE,FALSE
comm_31,9.721206633670645,9.520184858697444,7.302472513497997,11,2,1.7613895706136555,1.7613895706136555,FALSE,FALSE
comm_32,7.895587298,8.043553265,3.1681590287299337,12,2,2.141920408426827,2.141920408426829,FALSE,FALSE
comm_33,9.476459967788402,9.592004625987938,2.6659827202020554,12,2,1.7650954269228945,1.7650954269228945,FALSE,FALSE
comm_34,9.065144089148545,8.944805304327696,5.2902750132184115,9,2,3.2154949824372188,3.2154949824372183,FALSE,FALSE
comm_35,9.200567025375822,9.154930025182853,5.9053418379078435,8,3,3.9649459094118518,3.964945909411852,FALSE,FALSE
comm_36,10.682703477257267,10.870614167802033,7.393757856280878,8,2,4.575629814,4.575629814282891,FALSE,FALSE
comm_37,10.235790936001994,10.201145667611968,12.812805199764062,12,2,1.9408622516672827,1.940862251667282,FALSE,FALSE
comm_38,11.34696365157172,11.529277375452002,16.680630343668078,11,4,13.853274279036402,13.853274279036405,FALSE,FALSE
comm_39,11.61151866469008,11.722928063549237,13.77940157633715,9,4,14.589050303993456,14.589050303993458,FALSE,FALSE
comm_40,9.894422459,10.063460146750394,8.542031818375904,12,4,3.845640852419386,3.8456408524193857,FALSE,FALSE
comm_41,9.370154911180649,9.364896801894721,6.931980419932529,9,4,8.534347681,8.534347681,FALSE,FALSE
comm_42,11.371797224746471,11.19224915268971,13.747711027716731,10,5,13.61772978565521,13.617729785655206,FALSE,FALSE
comm_43,10.68216165273727,10.642742775438396,16.16240994726884,12,2,6.102237644864536,6.102237644864538,FALSE,FALSE
comm_44,9.498530529763498,9.727853126698527,7.187071603538495,10,3,8.939436086,8.939436085852591,FALSE,FALSE
comm_45,11.395250857759411,11.69578718005289,13.209020375529331,9,5,11.593098813256985,11.593098813256985,FALSE,FALSE
comm_46,11.082017339643208,11.021058640882686,8.498797892089161,8,5,8.749975036366825,8.749975036366829,FALSE,FALSE
comm_47,8.915826263952333,8.95189424,5.5477593892933195,10,2,7.5593660006439425,7.559366000643938,FALSE,FALSE
comm_48,12.302391419400703,12.278768330060107,14.635943324514047,12,5,4.324439702962857,4.324439702962857,FALSE,FALSE
comm_49,9.965055966463975,9.987766860517997,6.042379000872161,9,5,7.485335058651577,7.485335058651579,FALSE,FALSE
comm_50,10.52574317616163,10.46539507463091,7.765455272920752,9,2,3.6382806910192884,3.6382806910192897,FALSE,FALSE
comm_51,10.60015031069988,10.847416696929452,3.134547981555448,8,2,2.488592845893022,2.488592845893022,FALSE,FALSE
comm_52,11.895911244319494,11.943258633221049,18.926085974101476,11,4,12.322382378072692,12.322382378072692,FALSE,FALSE
comm_53,9.203813780443701,9.088231823185247,5.362378664311138,10,5,8.186887093598918,8.186887093598916,FALSE,FALSE
comm_54,9.265758200145461,9.278331721917542,3.2820536426963125,12,3,2.9701186255006107,2.970118625500611,FALSE,FALSE
comm_55,11.04018662,10.764443967612971,12.179858835101417,10,5,11.511713070274912,11.511713070274908,FALSE,FALSE
comm_56,11.650691294902177,11.54244920174474,13.974202404256655,9,2,7.490239313075307,7.490239313075308,FALSE,FALSE
comm_57,10.709996903429602,10.58925563,17.143815550108567,11,2,5.012474652,5.012474651676359,FALSE,FALSE
comm_58,10.00886776561064,10.154220544339612,7.737746233807076,9,2,4.902434718327364,4.902434718327364,FALSE,FALSE
comm_59,11.21384969543099,11.287503699909443,14.755243789178197,8,5,16.189826468790876,16.189826468790873,FALSE,FALSE
comm_60,8.92264907,9.066186580479952,4.371592492444018,8,4,7.587195224923186,7.587195224923186,FALSE,FALSE
comm_61,10.619430755606604,10.892811283744845,7.737152006949807,8,2,4.433584683231503,4.433584683231505,FALSE,FALSE
comm_62,10.284596532215007,10.404819747357127,7.436085789061648,11,2,0.8311041020163389,0.8311041020163389,FALSE,FALSE
comm_63,10.421266975691188,10.553266265292764,9.865378070292353,8,2,3.011817800957928,3.0118178009579277,FALSE,FALSE
comm_64,9.361829295734577,9.167071728472152,3.977054648300832,10,3,6.357341226615856,6.3573412266158575,FALSE,FALSE
comm_65,6.8843938223811065,7,0.9484949026638132,11,2,1.3563510122477576,1.3563510122477584,FALSE,FALSE
comm_66,8.92739941,8.850253196289204,4.222741402001126,8,3,1.8895254684787877,1.8895254684787886,FALSE,FALSE
comm_67,8.040669701958672,7.966939234,1.9783633697127716,12,5,5.468562333,5.468562332775079,FALSE,FALSE
comm_68,9.791336339010664,9.547428378705082,5.754642893730955,9,3,4.558911121802084,4.558911121802087,FALSE,FALSE
comm_69,8.691784137735008,8.707087232610883,4.04820451,9,4,7.277722155819514,7.277722155819517,FALSE,FALSE
comm_70,8.127689710811975,8.145023652661141,3.1840466437479993,9,5,10.94482336318108,10.944823363181087,FALSE,FALSE
comm_71,10.513416032655902,10.590413072698704,8.585746130966646,9,3,3.9254682927176434,3.9254682927176434,FALSE,FALSE
comm_72,10.213267806330858,10.047673089425126,7.15154579,11,2,0.7035273194564304,0.7035273194564307,FALSE,FALSE
comm_73,9.955063855,9.930520210029647,9.547720363778046,12,4,8.310459260031413,8.310459260031415,FALSE,FALSE
comm_74,9.835828419,9.735001092222198,2.4401931229499314,8,3,2.259068535586278,2.259068535586277,FALSE,FALSE
comm_75,10.46734767462678,10.354840058504097,6.638138931229149,10,4,0.6781165198016054,0.67811652,FALSE,FALSE
comm_76,10.507167557819463,10.498437941897441,13.561045591513585,10,3,14.697181719003964,14.697181719003963,FALSE,FALSE
comm_77,10.213050605180525,9.878360450728902,5.028376288271666,10,4,6.565499421940697,6.565499421940697,FALSE,FALSE
comm_78,8.491496309351252,8.521179103131919,4.510985702240162,12,3,7.544163628651949,7.544163628651951,FALSE,FALSE
comm_79,8.462503778834202,8.469309598,9.156087280347398,11,4,4.970564453439459,4.970564453,FALSE,FALSE
comm_80,10.005704188968611,10.091199977975851,6.9908031026837065,11,5,9.153768253525135,9.153768253525136,FALSE,FALSE
comm_81,10.84130756256373,10.795290918651888,9.804379752,8,2,10.90606445908989,10.906064459089887,FALSE,FALSE
comm_82,9.662947388640745,9.657509212991298,4.158414376054472,10,3,8.964597432,8.964597431659257,FALSE,FALSE
comm_83,11.874611613051512,11.761133019387982,10.983569949455768,9,4,4.2224716539734635,4.222471653973464,FALSE,FALSE
comm_84,10.985659338407924,11.131900985684105,9.041656029136334,10,2,9.278064624,9.278064623961246,FALSE,FALSE
comm_85,10.318549119779053,10.287595250068954,3.8372964849996616,12,4,5.129336503,5.129336503,FALSE,FALSE
comm_86,8.117450776962336,8.181025147117944,3.942681026144942,9,2,8.648822500851956,8.648822500851958,FALSE,FALSE
comm_87,8.986862269414083,9.041918547,2.8653798443983862,9,5,2.4740712535120726,2.4740712535120726,FALSE,FALSE
comm_88,8.402205192798185,8.289938646611446,3.175254092677365,10,2,3.0072867624313417,3.007286762431339,FALSE,FALSE
comm_89,9.415049995632671,9.442165371226379,7.334030708,10,3,3.1012644277759707,3.1012644277759707,FALSE,FALSE
comm_90,9.465741944454766,9.739682332197143,6.762786795745267,10,2,0.2051853794300415,0.20518537943004161,FALSE,FALSE
comm_91,11.823606890205768,11.68015574960511,15.711525970724534,12,4,7.228650259902226,7.228650259902229,FALSE,FALSE
comm_92,9.723143513293472,9.531153963,9.540170006369236,11,2,3.779918877597903,3.7799188775979036,FALSE,FALSE
comm_93,9.735576165152123,9.835107384578226,5.737328254724216,11,2,3.4962529419641433,3.4962529419641433,FALSE,FALSE
comm_94,10.262952440308911,10.079382834356853,5.814603522267513,9,3,6.989365702985572,6.989365702985573,FALSE,FALSE
comm_95,10.393359340940792,10.314789856929716,7.056962072,11,2,1.3483752255441497,1.3483752255441488,FALSE,FALSE
comm_96,10.573215966865915,10.592647969545528,12.959728398842662,10,3,3.6060498286562446,3.6060498286562455,FALSE,FALSE
comm_97,8.402471510897957,8.656565771123383,5.001562363134048,12,5,6.512318052308871,6.512318052308872,FALSE,FALSE
comm_98,10.702778989481223,10.665293872989977,12.695134657869133,11,5,25.60368527544255,25.60368527544255,FALSE,FALSE
comm_99,11.920244861765866,12.085996099498788,9.69492112,12,4,4.878651240776392,4.878651240776392,FALSE,FALSE
comm_100,10.708518623107487,10.847446338786416,7.316008654579563,12,5,3.7169499442258105,3.716949944,FALSE,FALSE
comm_101,10.160633192349573,10.52356426910293,5.986716438790919,9,4,6.729835176338672,6.729835176338674,FALSE,FALSE
comm_102,9.130909397338703,9.083406802891488,5.169673764824498,11,2,5.052593484790203,5.052593484790206,FALSE,FALSE
comm_103,11.27436014600059,11.250859108248502,10.656431678214533,10,5,10.59925239,10.599252392371405,FALSE,FALSE
comm_104,10.15709925307459,10.344469857267523,12.743309657228984,12,4,24.87495179238455,24.874951792384547,FALSE,FALSE
comm_105,8.662847023522293,8.585579719111161,5.442649117072004,10,3,15.120742473045398,15.120742473045393,FALSE,FALSE
comm_106,8.704542333363898,8.602480653894599,1.732686822505918,8,3,7.287437657,7.287437656803829,FALSE,FALSE
comm_107,10.416685225347674,10.552689722554527,12.019164073933785,12,5,10.002474262838174,10.002474262838176,FALSE,FALSE
comm_108,9.193059537696113,9.275408454670536,4.677480082686115,11,4,7.723909353031787,7.7239093530317895,FALSE,FALSE
comm_109,10.539431066457361,10.498838218305034,13.929492567192272,12,5,11.974151026911745,11.974151026911743,FALSE,FALSE
comm_110,10.131955219799286,9.994624500156496,9.085774717058172,11,4,7.324901544,7.324901544,FALSE,FALSE
comm_111,11.732476313716036,11.687817265254338,17.980640625657188,12,4,11.683656020747119,11.683656020747117,FALSE,FALSE
comm_112,10.308478525969488,10.55180008,10.588635042735005,12,4,4.484365333,4.4843653334505005,FALSE,FALSE
comm_113,11.59012968168496,11.688115199367228,16.87240940603483,11,3,11.18085995841379,11.180859958413794,FALSE,FALSE
comm_114,10.354831278478063,10.270236829557224,7.917961565985724,12,4,7.288204826411532,7.2882048264115324,FALSE,FALSE
comm_115,9.314252094322892,9.514497039549125,6.521409007100512,11,4,9.703046747346505,9.703046747346507,FALSE,FALSE
comm_116,11.120256902764496,11.232576218334048,5.898344219952189,8,2,1.119437868259362,1.1194378682593618,FALSE,FALSE
comm_117,8.046994867,7.9845544985062205,7.197868186411847,12,2,5.084424724781806,5.084424724781806,FALSE,FALSE
comm_118,9.450646617344317,9.758175907060535,12.005325830994908,12,4,13.79672861728792,13.79672861728791,FALSE,FALSE
comm_119,7.831754769150422,7.841949575639531,4.734261583,11,4,4.105542930626873,4.105542930626873,FALSE,FALSE
comm_120,10.254799175789907,10.360166150892393,6.531178638,9,4,5.3447487292800835,5.344748729280087,FALSE,FALSE
comm_121,10.539715924259829,10.567133574001693,8.690155781033841,12,3,4.794352305323203,4.794352305323201,FALSE,FALSE
comm_122,9.813458276060919,9.755876640116137,8.691349828,10,5,9.759728232753176,9.759728232753172,FALSE,FALSE
comm_123,9.803364977514912,9.673831968,9.308888033344003,10,4,11.436769305392865,11.43676930539286,FALSE,FALSE
comm_124,11.53092164463303,11.451068024534628,8.111713919582316,8,2,3.251123780099746,3.2511237800997455,FALSE,FALSE
comm_125,9.566477190408534,9.394537569,8.311972723919116,8,3,5.742068720059782,5.742068720059778,FALSE,FALSE
comm_126,12.393127078892759,12.487139932527215,23.225892347332916,12,2,8.793132504313604,8.793132504,FALSE,FALSE
comm_127,9.401434562005871,9.541874019196712,6.335577612675056,10,3,6.882185464179653,6.8821854641796545,FALSE,FALSE
comm_128,10.431905385391214,10.411935364358751,13.371750630322706,12,3,5.5155762561027695,5.5155762561027695,FALSE,FALSE
comm_129,9.594221664741204,9.479541274272187,7.5643643993610175,11,5,13.900749345963128,13.900749345963128,FALSE,FALSE
comm_130,12.826744529944273,12.712888086851208,11.861107538520926,9,5,9.281376472727057,9.281376472727054,FALSE,FALSE
comm_131,10.019067944450855,9.9383453,5.967241597371667,12,2,0.3167021328376336,0.31670213283763354,FALSE,FALSE
comm_132,9.707301732663128,10.074516673815104,6.952503570306096,10,2,6.555779518591004,6.5557795185910015,FALSE,FALSE
comm_133,11.076298141956226,11.046637826513775,15.881800633466252,10,5,13.037077181007856,13.03707718100786,FALSE,FALSE
comm_134,10.839974339668196,10.748900711206247,5.791362308868697,8,2,1.8293409315814535,1.8293409315814537,FALSE,FALSE
comm_135,11.592510675614077,11.944970624533733,9.586684310718043,10,2,3.017296349729447,3.0172963497294463,FALSE,FALSE
comm_136,10.326039136275178,10.319085689096495,12.473018099859107,9,2,11.293014686683094,11.293014686683092,FALSE,FALSE
comm_137,9.492309226480222,9.738978654129047,7.752796309390286,12,4,11.038091671341729,11.038091671341729,FALSE,FALSE
comm_138,11.067093126390782,11.131583776377218,14.396990441050935,10,3,13.011613233668328,13.011613233668335,FALSE,FALSE
comm_139,9.628726638857081,9.702622211664199,10.129883127808542,9,2,13.58825421334581,13.58825421334581,FALSE,FALSE
comm_140,11.833330098321778,11.727244679073307,12.358387666982566,10,4,4.990079816856855,4.990079816856854,FALSE,FALSE
comm_141,10.725574568598967,10.404844343938882,8.238136786,10,5,5.896857766841483,5.896857766841482,FALSE,FALSE
comm_142,11.417721939169523,11.385676192908827,7.227615981083072,12,2,2.759744185178089,2.7597441851780875,FALSE,FALSE
comm_143,10.884245857021252,11.031415320974792,11.59331693126099,9,4,7.627641736666895,7.627641736666889,FALSE,FALSE
comm_144,9.001768091113043,9.033267387420524,3.353226151629419,8,5,6.561308163382952,6.5613081633829555,FALSE,FALSE
comm_145,10.13634831390529,10.150171870401705,5.6253525077541555,8,4,8.482406479825967,8.482406479825963,FALSE,FALSE
comm_146,9.874272924,9.890172799865827,6.177139285054799,11,3,1.885494505901252,1.8854945059012511,FALSE,FALSE
comm_147,7.368674759,7.5555348461976894,2.770162654063426,10,5,6.159703280545413,6.159703280545413,FALSE,FALSE
comm_148,9.350164539667682,9.390666131188866,5.155783777958848,9,3,2.171962476210435,2.1719624762104344,FALSE,FALSE
comm_149,9.122576817518013,9.260337318181495,5.925181443004648,12,3,6.3663528513543035,6.366352851354304,FALSE,FALSE
comm_150,10.368991498134733,10.26486915315484,3.0374833540227426,8,2,2.3292830937392237,2.3292830937392237,FALSE,FALSE
comm_151,8.533105192,8.674186577961416,5.330775840551694,11,2,3.517419986020493,3.5174199860204944,FALSE,FALSE
comm_152,7.912887034189565,8.174505078291729,3.870700434444813,11,4,4.473757472,4.473757472209729,FALSE,FALSE
comm_153,7.999469018990989,8.044687340347897,4.191472834,11,3,10.658195131308538,10.658195131308538,FALSE,FALSE
comm_154,9.738725006926279,9.428273116572493,9.245601092762504,11,4,3.734382844821651,3.7343828448216523,FALSE,FALSE
comm_155,9.892139389204859,9.928617599631204,5.750978424012375,9,5,13.22034634,13.220346336525896,FALSE,FALSE
comm_156,12.17334755571633,12.188232558547886,13.099718483298544,11,3,11.180683296812406,11.180683296812411,FALSE,FALSE
comm_157,12.082036702553337,12.047332642301072,12.729878516530437,8,3,8.183838492414147,8.183838492414141,FALSE,FALSE
comm_158,9.776902043940808,9.704486211187932,8.758637131043098,12,2,7.605260849653917,7.6052608496539165,FALSE,FALSE
comm_159,9.342721141,9.373880189,4.608662542302457,9,4,7.963215136503787,7.963215136503789,FALSE,FALSE
comm_160,10.36815880903236,10.466551719459412,8.343300904375157,12,3,3.592040970793919,3.592040971,FALSE,FALSE
comm_161,8.812914238199415,8.862608152,4.263810739629519,8,3,6.642130395414453,6.642130395414453,FALSE,FALSE
comm_162,10.65192173834525,10.557346275092709,4.241405968,8,5,6.173389124349157,6.173389124349156,FALSE,FALSE
comm_163,10.624661754835858,10.42960218338512,13.668692872450219,12,3,6.650235321008317,6.650235321008316,FALSE,FALSE
comm_164,8.678380973889166,8.696307018502344,4.891650061151772,8,5,9.365464692623101,9.365464692623101,FALSE,FALSE
comm_165,9.451447778424972,9.54709511,5.496065707115894,8,2,3.689330715039647,3.6893307150396484,FALSE,FALSE
comm_166,12.768680844892325,13,16.50708082865611,11,3,9.722408060726417,9.722408060726424,FALSE,FALSE
comm_167,9.874913491956118,9.821756803,6.645855808546207,8,2,1.502948587179572,1.5029485871795727,FALSE,FALSE
comm_168,8.400625489251452,8.510982741470324,2.1447206708653432,12,2,4.123814225152294,4.123814225152295,FALSE,FALSE
comm_169,12.389833183783248,12.32504210974085,18.081773944361267,11,5,12.840320680166002,12.840320680166013,FALSE,FALSE
comm_170,11.047241612196336,10.875080781293006,12.201035781785711,10,3,2.5687027583633872,2.5687027583633886,FALSE,FALSE
comm_171,11.076805923324002,10.938700336501665,12.437890766429703,10,5,18.561317606927073,18.56131760692707,FALSE,FALSE
comm_172,10.402948692935261,10.639210742534596,5.060147809,8,3,5.799983409,5.799983409440151,FALSE,FALSE
comm_173,10.370142342343643,10.149899225151138,18.843046697196737,11,3,5.786905474688107,5.786905474688105,FALSE,FALSE
comm_174,9.108724802021127,9.209746269021075,6.218717392789921,9,4,4.705525536079558,4.705525536079557,FALSE,FALSE
comm_175,10.113582726191652,10.348695756408576,10.14395812876606,12,4,6.3060616739334066,6.306061673933408,FALSE,FALSE
comm_176,9.453774357,9.532588717574253,4.995966531480144,10,5,14.177960633468825,14.177960633468828,FALSE,FALSE
comm_177,10.389845258011865,10.113627070769857,14.240954791334643,12,3,4.329970309809019,4.3299703098090205,FALSE,FALSE
comm_178,11.651560835915923,11.486147955848683,16.624064999644133,9,5,13.973917188453683,13.97391718845369,FALSE,FALSE
comm_179,8.779879239,9.139919608801405,5.202386627170401,9,2,5.935481999156585,5.935481999156584,FALSE,FALSE
comm_180,9.378983350654028,9.319377473089876,6.772423062645098,10,5,12.770522026956872,12.770522026956867,FALSE,FALSE
comm_181,8.552031302532912,8.556089124668636,4.787575738351962,9,5,20.623324473331483,20.623324473331476,FALSE,FALSE
comm_182,10.086482691954203,10.166796752812473,6.447191227166963,8,3,9.306349217,9.306349217,FALSE,FALSE
comm_183,12.737886142472526,12.99824986110767,28.01586487570592,12,4,12.724435154102597,12.72443515,FALSE,FALSE
comm_184,10.619472146315774,10.383268278120644,3.6415357820545857,10,3,0.95338558,0.95338558,FALSE,FALSE
comm_185,10.363315379444487,10.365678742931188,10.521678050189061,9,4,9.104149511742769,9.104149512,FALSE,FALSE
comm_186,9.247754338895664,9.241531475889888,7.754851016,9,4,11.355578205468913,11.355578205468905,FALSE,FALSE
comm_187,9.896485308,9.724222653607876,10.476696708828083,8,4,22.78590082386681,22.78590082,FALSE,FALSE
comm_188,11.351537131500884,11.37248147944637,17.664395075924272,8,4,12.414495508991621,12.41449550899162,FALSE,FALSE
comm_189,8.626735266122557,8.551322181454498,3.533683228898802,12,5,7.145609674297937,7.145609674297937,FALSE,FALSE
comm_190,10.550610621390941,10.257623097822034,9.938731905709993,10,4,7.5376815227027105,7.537681522702707,FALSE,FALSE
comm_191,9.921152175221065,9.821250335521842,10.255017427312907,12,5,8.759211408754238,8.759211408754238,FALSE,FALSE
comm_192,10.108144751068295,10.095637320543474,5.6436345468721445,8,3,2.8400983188135354,2.8400983188135345,FALSE,FALSE
comm_193,10.199787436097179,10.294593706941141,3.845808025,8,5,5.143147705389209,5.143147705,FALSE,FALSE
comm_194,11.94445121312901,11.624014402571387,27.360013195142642,12,5,18.604348644364734,18.604348644364745,FALSE,FALSE
comm_195,9.899579117215222,9.940843018331165,6.404866108457016,12,3,5.939161139706505,5.9391611397065045,FALSE,FALSE
comm_196,8.032173968,7.976550251393394,3.437038012780031,12,5,11.398725265385938,11.398725265385943,FALSE,FALSE
comm_197,11.015991900861524,11.11503202699511,12.641616431608316,11,5,12.310922591625902,12.310922591625891,FALSE,FALSE
comm_198,10.71253330274322,10.871611211695681,12.25984156369537,11,4,9.180585301202118,9.180585301,FALSE,FALSE
comm_199,10.6797221,10.83562162075684,5.933453310112054,8,2,1.994368892206304,1.9943688922063048,FALSE,FALSE
comm_200,9.712714767162588,9.736467108025824,8.267905613358126,11,3,7.931009931043422,7.931009931043422,FALSE,FALSE
comm_201,10.201183664444295,10.099919679898058,7.894958201251019,10,2,2.488899058621719,2.4888990586217186,FALSE,FALSE
comm_202,10.225905199019476,10.307146136467383,5.1552552349892595,9,5,4.782112027391032,4.782112027,FALSE,FALSE
comm_203,8.299186830370303,8.098587330199312,2.288896018836392,10,4,7.142998587621033,7.142998587621036,FALSE,FALSE
comm_204,10.892076441750445,10.966561415278878,14.738771351783985,12,4,7.163251713478697,7.163251713478699,FALSE,FALSE
comm_205,11.263043364038827,11.45128632,10.97278655516554,8,4,9.131876987146608,9.131876987146606,FALSE,FALSE
comm_206,11.403887718486697,11.12671993596894,17.68797457440173,12,5,9.133205571,9.133205571111432,FALSE,FALSE
comm_207,11.36784359089802,11.02876182910398,8.619489588320546,9,2,2.404564491258118,2.404564491258119,FALSE,FALSE
comm_208,9.880194430272715,9.923329866607812,5.0414746089604945,10,5,7.844928776581839,7.844928776581839,FALSE,FALSE
comm_209,12.990364767023172,12.636200767867917,28.986412235378634,12,3,5.136704485942783,5.136704485942784,FALSE,FALSE
comm_210,10.487791690511704,10.290617662646197,10.383134172056737,10,2,13.180646361345433,13.180646361345422,FALSE,FALSE
comm_211,8.610897065477522,8.686661466356986,6.840549568979995,12,2,3.0556593892829484,3.0556593892829476,FALSE,FALSE
comm_212,10.575359879304436,10.651101117154344,11.246176274769455,12,2,1.491449918779193,1.4914499187791919,FALSE,FALSE
comm_213,9.920070326952912,9.838582123135827,5.329141990057178,9,5,7.946062555362538,7.946062555362538,FALSE,FALSE
comm_214,9.436582202653103,9.448422723344668,9.875214599,11,5,27.132928726557353,27.132928726557367,FALSE,FALSE
comm_215,10.274776339722461,10.11460034875922,7.947080434128037,9,3,2.9660447328135238,2.9660447328135233,FALSE,FALSE
comm_216,8.360646020462468,8.289216182972394,2.2771533090469736,10,2,0.6614447789790097,0.6614447789790091,FALSE,FALSE
comm_217,8.791854908747828,8.851376653,6.768115930023831,12,2,2.532632411900822,2.5326324119008223,FALSE,FALSE
comm_218,7.950068117923594,7.894540121348913,3.0644363376265513,10,4,8.411248656984709,8.411248656984707,FALSE,FALSE
comm_219,9.944477473289298,9.850901717200994,5.847450800763306,9,5,4.581496681626448,4.581496682,FALSE,FALSE
comm_220,9.977147065,10.082502604211802,12.56787292,12,2,6.420230384385762,6.420230384,FALSE,FALSE
comm_221,10.45909499998049,10.357717335364088,6.372874335774173,12,2,4.474211294002974,4.474211294002973,FALSE,FALSE
comm_222,10.42345237134827,10.752540064667851,18.98192998476348,11,4,9.216494448800827,9.216494448800823,FALSE,FALSE
comm_223,11.263285884525446,10.673803436404508,7.803845035,9,4,3.884723323640672,3.8847233236406717,FALSE,FALSE
comm_224,9.131139403092257,8.930084828514623,4.0165292019236105,8,5,13.652949545184732,13.652949545184738,FALSE,FALSE
comm_225,11.778374613758125,11.452850922574672,14.127460815010965,11,3,6.895316404138756,6.895316404138752,FALSE,FALSE
comm_226,9.314314673742297,9.241111082265942,5.006196689662204,11,3,1.9390916230347266,1.9390916230347264,FALSE,FALSE
comm_227,10.177448195453673,10.162358298349426,7.779591864496654,10,5,10.944146078486984,10.944146078486988,FALSE,FALSE
comm_228,9.286730475731678,9.368327560116258,5.376604311005081,10,4,7.928561444087569,7.928561444087576,FALSE,FALSE
comm_229,11.516888333319224,11.102424241529695,10.600751537600665,10,2,2.8725823194490423,2.8725823194490467,FALSE,FALSE
comm_230,9.728982011942373,9.503144799796978,7.179119684615183,10,2,1.8043738091779034,1.8043738091779036,FALSE,FALSE
comm_231,8.612742447,8.602483759,4.569170538,9,2,4.7315932313919005,4.731593231391903,FALSE,FALSE
comm_232,10.11567089686739,10.106365693605238,6.602740604,8,4,7.207710338456862,7.207710338456863,FALSE,FALSE
comm_233,10.595935290267796,10.798787200593436,12.534994047486531,10,5,14.363015803122018,14.363015803122018,FALSE,FALSE
comm_234,10.830353446505283,10.799842336268103,12.861134374163631,10,2,4.9404115797886545,4.940411579788654,FALSE,FALSE
comm_235,7.424729256766107,7.387216545532998,2.5171305441833987,11,3,6.065130786963113,6.0651307869631115,FALSE,FALSE
comm_236,10.942303741456124,10.848232006563332,12.971903424408058,11,4,10.697145519338658,10.697145519338653,FALSE,FALSE
comm_237,9.309220584,9.151131337642873,6.832802383432608,11,2,6.339742582434617,6.339742582434616,FALSE,FALSE
comm_238,9.357931605654084,9.499068570395401,5.963851183506563,12,4,18.300117028850167,18.300117028850178,FALSE,FALSE
comm_239,9.061635526,9.115248180728527,7.362337901,10,4,10.540101123836656,10.540101123836662,FALSE,FALSE
comm_240,10.584033835978975,10.84476693631326,19.294340806584604,11,5,9.731210464731653,9.731210464731653,FALSE,FALSE
comm_241,7.876845923155169,7.9021712918726426,3.493103542108232,10,3,5.4785484631079955,5.478548463107995,FALSE,FALSE
comm_242,7.489251130095475,7.4354096806579495,2.6864795195483393,11,5,6.125276054572658,6.125276055,FALSE,FALSE
comm_243,10.983549078274365,11.010827755624918,16.70481411713449,8,4,33.30348090783353,33.30348090783353,FALSE,FALSE
comm_244,9.220475317459776,9.069827133739167,5.275733477868203,12,4,14.20236743602446,14.20236743602446,FALSE,FALSE
comm_245,8.575302491129134,8.639811498304152,6.509707375,11,4,6.897544321331455,6.897544321331455,FALSE,FALSE
comm_246,10.574110709902762,10.840873981362307,12.496086220740493,10,4,6.568070767589266,6.568070767589264,FALSE,FALSE
comm_247,8.789524777,8.900609756,5.161578571856266,8,3,9.354552777,9.354552777,FALSE,FALSE
comm_248,10.578018315885485,10.369395414467467,14.510008692626394,12,2,4.734420581980912,4.734420581980913,FALSE,FALSE
comm_249,10.049060895125717,10.127319656254908,5.864766872302695,12,5,7.874214518485561,7.874214518485564,FALSE,FALSE
comm_250,7.635034652,7.705139970103536,2.7611326160179033,12,5,14.877563195120684,14.877563195120688,FALSE,FALSE
comm_251,11.135960715448427,11.29639594795216,21.466638231272253,12,2,10.123398527057796,10.123398527057793,FALSE,FALSE
comm_252,12.702430950927996,12.256141167425483,26.675842939378274,11,3,11.905189159018597,11.905189159018603,FALSE,FALSE
comm_253,10.96185295187283,10.915292368690281,9.904108954209557,9,2,2.539183170790147,2.5391831707901478,FALSE,FALSE
comm_254,8.181260843855648,8.202008814,4.259177964100216,10,3,3.9941604384830436,3.994160438483043,FALSE,FALSE
comm_255,10.798326469689085,10.792542308157213,10.502740397057527,9,3,7.726142454382586,7.726142454382582,FALSE,FALSE
comm_256,8.879584528519965,8.921271606513892,4.924998843944134,12,2,1.787893379810728,1.7878933798107277,FALSE,FALSE
comm_257,10.646684974281575,10.688277604828338,8.291365366074732,11,2,8.015469428469668,8.015469428469675,FALSE,FALSE
comm_258,9.068176085665492,9.036696306168146,2.7273868370368763,11,3,2.5131455640915625,2.5131455640915648,FALSE,FALSE
comm_259,9.658630010838118,9.728358749,8.487557616871946,9,5,18.149815066834165,18.14981506683417,FALSE,FALSE
comm_260,10.383774168640521,9.922115,6.948283265534746,11,4,8.296403959885442,8.296403959885437,FALSE,FALSE
comm_261,9.385925503957957,9.565091924213789,7.514034782511911,11,4,5.314901356647926,5.314901356647926,FALSE,FALSE
comm_262,9.369806975290501,9.476836490144482,6.474401139421878,8,5,11.77656862535177,11.776568625351766,FALSE,FALSE
comm_263,8.575340963,8.546346030357842,1.9125734242767907,9,4,6.341619148445056,6.341619148445055,FALSE,FALSE
comm_264,8.432347127677346,8.194254868554134,4.022975003330744,8,4,12.034487008282895,12.034487008282888,FALSE,FALSE
comm_265,10.94007681811424,10.957885275693483,12.575571050744927,12,3,5.160761012318196,5.160761012318201,FALSE,FALSE
comm_266,9.381961196175698,9.301069684333278,10.940909693168559,9,4,9.807750817,9.807750817,FALSE,FALSE
